3	5
3	5
3	5
6	4.99999
6	4.99999
6	4.99999
9	4.99999
9	4.99999
9	4.99999
12	4.99998
12	4.99998
12	4.99998
15	4.99998
15	4.99998
15	4.99998
18	4.99997
18	4.99997
18	4.99997
21	5
21	5
21	5
24	5
24	5
24	5
27	4.99999
27	4.99999
27	4.99999
30	5
30	5
30	5
33	5
33	5
33	5
36	5
36	5
36	5
39	5
39	5
39	5
42	5
42	5
42	5
45	5
45	5
45	5
48	5
48	5
48	5
51	5
51	5
51	5
54	5
54	5
54	5
57	5
57	5
57	5
60	5
60	5
60	5
63	5
63	5
63	5
66	5
66	5
66	5
69	5
69	5
69	5
72	5
72	5
72	5
75	5
75	5
75	5
78	5
78	5
78	5
81	5
81	5
81	5
84	5
84	5
84	5
87	5
87	5
87	5
90	5
90	5
90	5
93	5
93	5
93	5
96	5
96	5
96	5
99	5
99	5
99	5
102	5
102	5
102	5
105	5
105	5
105	5
108	5
108	5
108	5
111	5.00001
111	5.00001
111	5.00001
114	5.00013
114	5.00013
114	5.00013
117	5.00025
117	5.00025
117	5.00025
120	5.0004
120	5.0004
120	5.0004
123	5.00057
123	5.00057
123	5.00057
126	5.00075
126	5.00075
126	5.00075
129	5.00097
129	5.00097
129	5.00097
132	5.00121
132	5.00121
132	5.00121
135	5.00146
135	5.00146
135	5.00146
138	5.00174
138	5.00174
138	5.00174
141	5.00207
141	5.00207
141	5.00207
144	5.00243
144	5.00243
144	5.00243
147	5.00284
147	5.00284
147	5.00284
150	5.00333
150	5.00333
150	5.00333
153	5.00385
153	5.00385
153	5.00385
156	5.00445
156	5.00445
156	5.00445
159	5.0059
159	5.0059
159	5.0059
162	5.00852
162	5.00852
162	5.00852
165	5.01888
165	5.01888
165	5.01888
168	7.86698
168	7.86698
168	7.86698
171	323.261
171	323.261
171	323.261
174	320.437
174	320.437
174	320.437
177	317.776
177	317.776
177	317.776
180	307.079
180	307.079
180	307.079
183	295.363
183	295.363
183	295.363
186	291.077
186	291.077
186	291.077
189	294.436
189	294.436
189	294.436
192	286.064
192	286.064
192	286.064
195	316.717
195	316.717
195	316.717
198	317.85
198	317.85
198	317.85
201	319.919
201	319.919
201	319.919
204	308.424
204	308.424
204	308.424
207	300.738
207	300.738
207	300.738
210	294.254
210	294.254
210	294.254
213	285.001
213	285.001
213	285.001
216	277.578
216	277.578
216	277.578
219	292.765
219	292.765
219	292.765
222	295.052
222	295.052
222	295.052
225	305.347
225	305.347
225	305.347
228	308.975
228	308.975
228	308.975
231	299.287
231	299.287
231	299.287
234	290.883
234	290.883
234	290.883
237	281.352
237	281.352
237	281.352
