0.4028411824011253 -3.3770392703781495
0.5696775153032698 -3.4035130454376934
0.7645754721422704 -3.4222838003175062
0.9462939924086538 -3.4200857557858573
1.1152704142785925 -3.4437866954981726
1.2990712163626483 -3.4665173121419297
1.4795676507053361 -3.4753184618788637
1.658311858513727 -3.475737812310248
1.8370321244880898 -3.4758180358710344
2.0157523904624526 -3.475898259431821
2.194472656436816 -3.4759784829926073
2.373192922411179 -3.4760587065533937
2.567463593754157 -3.4816169838074007
2.741091502464765 -3.465033015980545
2.8930659064776156 -3.4603762159281306
3.0863501742586736 -3.451962466113522
3.261473026197156 -3.496973961257231
3.387791370310979 -3.5218991784918963
3.5680652683758503 -3.4864536483956927
3.7376498303698833 -3.472194848143876
3.912405259566361 -3.459263949684309
4.0882247651593815 -3.4408580145972536
4.25923200638408 -3.4252553134225994
4.44655811703966 -3.442706368910654
4.628406870359269 -3.4323076937208303
4.805700701362428 -3.4527940884268085
4.986900843005192 -3.4473897231486914
5.163546062331505 -3.4728704277663773
5.357210181577362 -3.470511499776772
5.519406111671345 -3.4853460018076765
5.703888788297037 -3.4775537820044153
5.882609054271401 -3.4776340055652017
6.061329320245764 -3.477714229125988
6.2518649521463745 -3.485834199886993
6.420613373414581 -3.503987445283564
6.591905531908716 -3.49473864113168
6.777503243180685 -3.496347974381397
6.956247450989074 -3.4967673248127804
7.134967716963437 -3.496847548373567
7.232451498403999 -3.4968913066794505
7.762228175589079 -3.5754649362324384
7.935649210393259 -3.5947270646518614
8.120591722243919 -3.617191745400932
8.29977465319848 -3.641359110452271
8.474821174603388 -3.6578509053348114
8.659289255756686 -3.686239931282527
8.842596534152769 -3.701979974702959
9.012151287247953 -3.720174574102895
9.213250897557401 -3.7238352515849735
9.364129266130863 -3.7233227121688373
9.489063281123371 -3.7030695044262387
