0.5666326145740652 -4.9193624903751605
0.7530456987679552 -4.936356757770133
0.9212979283930345 -4.94815601130756
1.0961999541847023 -4.94894504996603
1.274920220159065 -4.949025273526817
1.4517197294776025 -4.93628180647745
1.6330394110184852 -4.909485216237226
1.8067970259135553 -4.888584842830269
1.987088206757969 -4.857809682402766
2.1622568192385527 -4.830004966679551
2.337249323238087 -4.788789346555135
2.5242733933894588 -4.777726873493022
2.691274920898743 -4.759756014478527
2.865776182381013 -4.753182451027369
3.042595157088595 -4.722538272994043
3.2161513062737734 -4.692209089045473
3.394520138354009 -4.667175062528949
3.5746538550074227 -4.634538279544401
3.7419318486357955 -4.612686031415701
3.9323155419743108 -4.580298947770375
4.102718145639079 -4.554024375853321
4.2841721629453975 -4.524378385419049
4.468104259240891 -4.490888452214478
4.632760754266432 -4.452851362498933
4.807844623987973 -4.420600883308513
4.995805038581495 -4.3992727310934
5.152255917775125 -4.393462285876662
5.344323499828964 -4.408425724575539
5.526390264196345 -4.432998999850027
5.712997384508511 -4.472298499993767
5.883993383392716 -4.472552888557733
6.07968060447907 -4.460916999362271
6.245377565130945 -4.473780899427607
6.424097831105308 -4.473861122988393
6.576854098916955 -4.482746711101291
6.722945065374259 -4.564587719051367
6.859227363530613 -4.653938706784144
7.011165675521622 -4.734921690268121
7.171568703648529 -4.820739412820581
7.348320766697902 -4.908005508286484
7.531518155635351 -4.971502456648997
7.714835253742936 -5.0366950393644965
7.89679442013595 -5.101830493180649
8.058899667188623 -5.140279899953413
8.226474088583558 -5.149850371853851
8.412068730389628 -5.157808711151671
8.597107228823962 -5.139625253912957
8.719909762845354 -5.120229645296182
